"Contract.term.asset.valuedItem.net.id","Contract.term.asset.valuedItem.net.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"Contract.term.asset.valuedItem.net.extension","Contract.term.asset.valuedItem.net.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"Contract.term.asset.valuedItem.net.value","Contract.term.asset.valuedItem.net.value","","","",1,1,"","","Y","decimal {[]} {[]}
","Policy Value","Cost of the policy. Mapped through `Policy.PolicyValue`.","Monetary values have their own rules for handling precision (refer to standard accounting text books).","The amount of the currency. The value includes an implicit precision in the presentation of the value.","","","","","","","",,,,,"",,,,"Money.value",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Contract.term.asset.valuedItem.net.currency","Contract.term.asset.valuedItem.net.currency","","","",0,1,"","","Y","code {[]} {[]}
","ISO 4217 Currency Code","ISO 4217 Currency Code.","","A code indicating the currency, taken from ISO 4217.","","","","","","","",,"required","A code indicating the currency, taken from ISO 4217.","http://hl7.org/fhir/ValueSet/currencies|5.0.0","",,,,"Money.currency",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Contract.term.asset.valuedItem.payment","Contract.term.asset.valuedItem.payment","","","",0,0,"","","","string {[]} {[]}
","Terms of valuation","Terms of valuation.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.valuedItem.payment",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Contract.term.asset.valuedItem.paymentDate","Contract.term.asset.valuedItem.paymentDate","","","",0,0,"","","","dateTime {[]} {[]}
","When payment is due","When payment is due.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.valuedItem.paymentDate",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Contract.term.asset.valuedItem.responsible","Contract.term.asset.valuedItem.responsible","","","",0,0,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Organization], CanonicalType[http://hl7.org/fhir/StructureDefinition/Patient], CanonicalType[http://hl7.org/fhir/StructureDefinition/Practitioner], CanonicalType[http://hl7.org/fhir/StructureDefinition/PractitionerRole], CanonicalType[http://hl7.org/fhir/StructureDefinition/RelatedPerson]]}
","Who will make payment","Who will make payment.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.valuedItem.responsible",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Contract.term.asset.valuedItem.recipient","Contract.term.asset.valuedItem.recipient","","","",0,0,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Organization], CanonicalType[http://hl7.org/fhir/StructureDefinition/Patient], CanonicalType[http://hl7.org/fhir/StructureDefinition/Practitioner], CanonicalType[http://hl7.org/fhir/StructureDefinition/PractitionerRole], CanonicalType[http://hl7.org/fhir/StructureDefinition/RelatedPerson]]}
","Who will receive payment","Who will receive payment.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.valuedItem.recipient",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Contract.term.asset.valuedItem.linkId","Contract.term.asset.valuedItem.linkId","","","",0,0,"","","","string {[]} {[]}
","Pointer to specific item","Id  of the clause or question text related to the context of this valuedItem in the referenced form or QuestionnaireResponse.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.valuedItem.linkId",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Contract.term.asset.valuedItem.securityLabelNumber","Contract.term.asset.valuedItem.securityLabelNumber","","","",0,0,"","","","unsignedInt {[]} {[]}
","Security Labels that define affected terms","A set of security labels that define which terms are controlled by this condition.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.valuedItem.securityLabelNumber",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Contract.term.action","Contract.term.action","","","",0,0,"","","","BackboneElement {[]} {[]}
","Entity being ascribed responsibility","An actor taking a role in an activity for which it can be assigned some degree of responsibility for the activity taking place.","Several agents may be associated (i.e. has some responsibility for an activity) with an activity and vice-versa.For example, in cases of actions initiated by one user for other users, or in events that involve more than one user, hardware device, software, or system process. However, only one user may be the initiator/requestor for the event.","An agent can be a person, an organization, software, device, or other entities that may be ascribed responsibility.","","","","","","","",,,,,"",,,,"Contract.term.action",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Participation"
